1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
842,630.0,3.0,0,702,250,1925.0,1472,Gd,9600,60.0,0.0,0,8,5,702,1925,1994,125000
1224,0.0,2.0,883,341,402,1999.0,1224,TA,4500,69.61401673640168,425.0,304,5,6,1224,1999,1999,165000
663,689.0,4.0,371,292,299,1969.0,1352,TA,9364,80.0,143.0,36,7,6,663,1969,1969,158000
728,728.0,2.883272058823529,0,728,400,2005.0,1456,Gd,8029,51.0,0.0,24,5,6,728,2005,2005,176000
879,984.0,4.0,0,879,660,2006.0,1863,Gd,14054,58.0,0.0,17,5,7,879,2006,2006,219210
815,875.0,3.0,0,815,225,1916.0,1690,TA,8850,65.0,0.0,0,6,7,815,1916,1950,144000
1212,0.0,3.0,0,1212,573,2001.0,1212,Gd,9100,70.0,0.0,0,5,7,1212,2001,2001,178000
1382,0.0,3.0,547,504,459,1974.0,1382,TA,11235,75.0,51.0,82,5,4,1051,1963,1979,148000
864,0.0,3.0,0,864,280,1972.0,864,TA,9353,71.0,0.0,0,5,4,864,1970,1970,116050
866,913.0,2.883272058823529,0,866,546,1998.0,1779,Gd,10400,80.0,0.0,36,5,7,866,1998,1998,197900
884,464.0,3.0,0,884,216,1960.0,1348,TA,6000,50.0,0.0,0,8,5,884,1925,1997,117000
1630,0.0,3.0,0,1630,451,2000.0,1630,Gd,9750,75.0,171.0,234,5,7,1630,2000,2001,213000
1074,0.0,3.0,788,268,495,1975.0,1074,TA,10140,78.0,0.0,88,6,5,1056,1975,1975,153500
2196,0.0,2.883272058823529,485,1496,701,1990.0,2196,Gd,14684,90.0,234.0,70,7,7,2158,1990,1991,271900
1056,0.0,2.883272058823529,1056,0,384,1966.0,1056,TA,8900,69.61401673640168,0.0,42,4,4,1056,1966,1966,107000
1700,0.0,3.0,340,1342,544,2003.0,1700,Gd,9135,70.0,120.0,23,5,6,1682,2003,2003,200000
1283,0.0,3.0,504,319,506,1980.0,1283,TA,7763,70.0,0.0,0,7,5,931,1962,1980,140000
1660,0.0,3.0,1220,440,500,2006.0,1660,Gd,10182,85.0,420.0,50,5,8,1660,2006,2006,290000
1055,790.0,2.883272058823529,0,1055,462,1992.0,1845,Gd,11218,70.0,0.0,104,5,6,1055,1992,1992,189000
1080,672.0,4.0,427,132,492,1988.0,1752,TA,12134,152.0,0.0,12,7,8,559,1988,2005,164000
672,0.0,2.0,344,328,234,1941.0,672,TA,9340,50.0,0.0,113,6,4,672,1941,1950,113000
960,0.0,0.0,648,0,364,1965.0,960,TA,10246,69.61401673640168,0.0,0,9,4,648,1965,2001,145000
999,0.0,3.0,784,141,300,1962.0,999,TA,10205,69.0,0.0,72,5,5,925,1962,1962,134500
894,0.0,3.0,180,340,384,1966.0,894,TA,7094,99.0,0.0,0,5,5,894,1966,1966,125000
1318,584.0,4.0,0,0,539,1978.0,1902,TA,8930,68.0,0.0,0,5,6,0,1978,1978,112000
1314,0.0,3.0,936,364,552,2009.0,1314,Gd,8640,72.0,72.0,112,5,8,1300,2009,2009,229456
672,0.0,2.0,0,0,0,1979.0,912,TA,6240,52.0,0.0,0,5,4,0,1947,1950,80500
672,546.0,3.0,0,672,0,1979.0,1218,TA,1680,21.0,236.0,0,5,6,672,1971,1971,91500
912,0.0,2.0,312,0,288,1964.0,912,TA,7800,66.0,0.0,0,5,5,912,1964,1964,115000
1211,0.0,3.0,250,210,322,1968.0,1211,TA,8250,55.0,0.0,63,5,5,952,1968,1968,134000
1168,678.0,3.0,196,844,315,1949.0,1846,TA,10496,78.0,320.0,0,6,6,1040,1949,1950,143000
2136,0.0,4.0,756,1380,528,1951.0,2136,TA,10680,89.0,44.0,30,3,5,2136,1951,1951,137900
788,702.0,3.0,724,64,388,2004.0,1490,Gd,15384,60.0,0.0,75,5,7,788,2004,2005,184000
1138,0.0,3.0,507,81,264,1958.0,1138,TA,10482,65.0,63.0,0,8,6,588,1958,1958,145000
894,1039.0,4.0,0,894,668,2007.0,1933,Gd,14598,86.0,74.0,18,5,6,894,2007,2007,214000
912,0.0,2.0,595,317,576,1992.0,912,Gd,8872,72.0,300.0,240,8,5,912,1965,2008,147000
1702,0.0,1.0,1540,162,1052,2008.0,1702,Ex,8769,65.0,766.0,72,5,9,1702,2008,2008,367294
1507,0.0,4.0,666,409,404,1960.0,1507,TA,7910,70.0,0.0,0,5,5,1075,1960,1960,127000
1361,1259.0,4.0,498,652,600,1977.0,2620,TA,18890,69.61401673640168,1.0,24,5,5,1361,1977,1977,190000
1190,0.0,3.0,803,303,540,1962.0,1190,TA,7728,70.0,120.0,18,6,5,1106,1962,1962,132500
1224,0.0,2.0,0,0,462,1962.0,1224,TA,9842,70.0,0.0,0,5,4,0,1962,1962,101800
1188,0.0,3.0,1000,188,531,1959.0,1188,TA,12160,69.61401673640168,180.0,0,5,5,1188,1959,1959,142000
1024,940.0,4.0,0,940,0,1979.0,1964,TA,8525,55.0,0.0,192,6,5,940,1911,1950,130000
892,892.0,4.0,0,747,180,1914.0,1784,TA,13132,96.0,0.0,40,5,5,747,1914,1950,138887
764,862.0,2.0,0,764,474,2003.0,1626,Gd,2628,36.0,106.0,27,5,7,764,2003,2003,175500
847,1101.0,2.883272058823529,0,847,434,2004.0,1948,Gd,12393,41.0,0.0,48,5,7,847,2004,2005,195000
1141,0.0,3.0,0,1141,484,2005.0,1141,TA,13072,63.0,0.0,0,5,6,1141,2005,2005,142500
1484,0.0,2.883272058823529,428,1048,472,2006.0,1484,Ex,9037,64.0,32.0,33,5,8,1476,2006,2006,265900
884,884.0,2.883272058823529,550,334,543,2003.0,1768,Gd,8158,65.0,252.0,63,5,7,884,2003,2003,224900
1689,0.0,3.0,0,1689,954,2007.0,1689,Gd,9849,83.0,0.0,56,6,7,1689,2007,2007,248328
1173,0.0,3.0,885,0,528,1974.0,1173,Gd,10625,85.0,81.0,120,6,7,1053,1974,1974,170000
2076,0.0,2.0,1386,690,850,2006.0,2076,Ex,13891,107.0,0.0,229,5,10,2076,2006,2006,465000
792,725.0,3.0,0,792,400,1931.0,1517,Gd,11435,69.61401673640168,0.0,0,7,8,792,1929,1950,230000
1140,728.0,3.0,0,585,477,1984.0,1868,TA,12090,78.0,74.0,112,7,6,585,1984,2003,178000
756,797.0,3.0,0,756,615,2005.0,1553,Gd,8125,65.0,0.0,45,5,7,756,2005,2006,186500
1034,0.0,3.0,539,473,888,1976.0,1034,TA,12328,69.61401673640168,335.0,0,5,6,1012,1976,1976,169900
1134,924.0,3.0,319,416,396,1950.0,2058,TA,9600,60.0,0.0,0,5,6,735,1917,1950,129500
988,0.0,3.0,534,246,276,1950.0,988,TA,7200,60.0,0.0,80,7,5,876,1950,1950,119000
2110,0.0,3.0,1065,1045,522,1968.0,2110,Ex,11160,93.0,0.0,0,5,7,2110,1968,1968,244000
1405,0.0,2.0,0,1405,478,2003.0,1405,Gd,3136,69.61401673640168,163.0,36,5,7,1405,2003,2003,171750
874,0.0,3.0,510,354,288,1968.0,874,TA,9858,62.0,0.0,0,6,5,864,1968,1968,130000
1516,651.0,2.883272058823529,125,36,518,1974.0,2167,Gd,17542,69.61401673640168,0.0,47,7,7,1192,1974,2003,294000
760,896.0,3.0,0,746,397,2003.0,1656,Gd,6931,60.0,92.0,128,5,7,746,2003,2004,165400
959,408.0,3.0,425,459,560,1978.0,1367,TA,6240,52.0,0.0,0,6,6,884,1931,1950,127500
1987,0.0,2.0,1314,672,691,1994.0,1987,Gd,14303,91.0,554.0,36,5,8,1986,1994,1994,301500
864,0.0,2.0,0,864,0,1979.0,864,TA,4060,56.0,0.0,96,8,5,864,1922,1950,99900
1166,0.0,2.0,655,201,400,2005.0,1166,Gd,9587,59.0,182.0,0,5,7,856,2005,2005,190000
1054,0.0,3.0,602,14,460,1969.0,1054,TA,9750,65.0,0.0,0,8,6,1054,1969,1969,151000
892,783.0,3.0,0,841,502,1999.0,1675,TA,24682,69.61401673640168,0.0,103,5,6,841,1999,1999,181000
1050,0.0,2.0,504,546,338,1956.0,1050,TA,9600,80.0,0.0,0,6,5,1050,1956,1956,128900
1104,684.0,5.0,0,1104,304,1957.0,1788,TA,11250,69.61401673640168,0.0,0,5,4,1104,1957,1989,161500
1060,764.0,2.883272058823529,0,764,520,1940.0,1824,TA,13515,60.0,0.0,0,6,6,764,1919,1950,180500
1337,0.0,2.0,266,1139,511,1998.0,1337,Gd,4060,34.0,0.0,68,5,6,1405,1998,1999,181000
713,739.0,3.0,450,241,506,1999.0,1452,Gd,3735,35.0,218.0,34,5,7,691,1999,1999,183900
964,925.0,4.0,0,925,308,1960.0,1889,TA,10120,60.0,0.0,0,4,7,925,1910,1950,122000
2018,0.0,3.0,0,2002,746,2009.0,2018,Ex,13214,89.0,0.0,76,5,9,2002,2008,2009,378500
1968,1479.0,4.0,192,536,1014,1982.0,3447,Gd,14100,69.61401673640168,632.0,12,9,8,728,1935,1997,381000
874,650.0,3.0,460,414,315,1958.0,1524,TA,11344,78.0,180.0,0,5,5,874,1958,1958,144000
1332,192.0,0.0,1258,74,586,1979.0,1524,Gd,23595,69.61401673640168,0.0,0,6,7,1332,1979,1979,260000
1489,0.0,3.0,0,1489,462,1968.0,1489,Gd,9156,69.61401673640168,0.0,0,7,6,1489,1968,1968,185750
935,0.0,3.0,560,0,288,1965.0,935,TA,13526,69.61401673640168,114.0,0,6,5,935,1965,1965,137000
1357,0.0,2.0,719,300,312,1959.0,1357,Ex,11512,124.0,84.0,0,7,6,1019,1959,2006,177000
661,589.0,3.0,0,661,552,1985.0,1250,TA,5362,53.0,0.0,0,6,5,661,1910,2003,139000
928,992.0,4.0,220,708,400,1948.0,1920,TA,11345,95.0,567.0,0,5,5,928,1948,1950,137000
735,660.0,3.0,593,130,497,1972.0,1395,TA,12936,69.61401673640168,0.0,116,6,6,723,1972,1972,162000
1724,0.0,3.0,528,1152,480,1967.0,1724,TA,17871,69.61401673640168,359.0,0,5,6,1680,1967,1976,197900
1128,903.0,3.0,804,324,577,2002.0,2031,Gd,9473,75.0,0.0,211,5,8,1128,2002,2002,237000
698,430.0,2.0,0,698,528,1980.0,1128,TA,7500,60.0,0.0,0,4,4,698,1920,1950,68400
1573,0.0,3.0,788,785,544,2002.0,1573,Gd,9808,67.0,110.0,72,5,7,1573,2002,2002,227000
1339,0.0,2.883272058823529,1053,256,484,1990.0,1339,TA,8049,50.0,54.0,58,5,7,1309,1990,1990,180000
1040,0.0,3.0,532,364,484,1977.0,1040,Gd,8800,61.0,0.0,0,7,5,1040,1977,2008,150500
912,912.0,4.0,0,912,0,1979.0,1824,TA,9400,94.0,0.0,0,5,6,912,1971,1971,139000
1699,748.0,4.0,0,804,336,1969.0,2447,Gd,9638,50.0,0.0,0,7,6,804,1919,1990,169000
825,587.0,4.0,0,780,280,1939.0,1412,TA,6000,50.0,0.0,0,6,6,780,1939,1950,132500
1328,0.0,3.0,569,678,528,1963.0,1328,TA,9790,69.61401673640168,451.0,26,5,6,1328,1963,1963,143000
1582,0.0,4.0,812,812,390,1964.0,1582,TA,36500,69.61401673640168,621.0,198,5,5,1624,1964,1964,190000
1659,0.0,2.0,1158,343,499,2000.0,1659,Ex,5664,40.0,0.0,59,5,8,1501,2000,2000,278000
1120,850.0,3.0,0,1085,753,2006.0,1970,Ex,11065,86.0,788.0,74,5,8,1085,2006,2006,281000
1152,0.0,3.0,1014,138,484,1964.0,1152,TA,14112,69.61401673640168,86.0,0,7,5,1152,1964,1964,180500
630,672.0,3.0,231,399,264,1972.0,1302,TA,1680,21.0,268.0,0,7,5,630,1972,1972,119500
1378,994.0,4.0,0,994,432,1985.0,2372,TA,6600,60.0,0.0,287,4,5,994,1892,1965,107500
832,832.0,4.0,194,638,528,1976.0,1664,TA,10140,78.0,0.0,28,5,7,832,1976,1976,162900
864,0.0,2.0,167,697,572,1957.0,864,TA,8172,60.0,0.0,0,7,5,864,1955,1990,115000
1052,0.0,3.0,1016,36,288,1968.0,1052,TA,8400,70.0,168.0,0,5,5,1052,1968,1968,138500
1128,0.0,3.0,776,344,525,1963.0,1128,TA,8700,80.0,148.0,20,6,5,1120,1963,1963,155000
1072,0.0,2.0,547,0,525,2005.0,1072,TA,3675,35.0,82.0,44,5,6,547,2005,2006,140000
4692,950.0,3.0,5644,466,1418,2008.0,5642,Ex,63887,313.0,796.0,292,5,10,6110,2008,2008,160000
1246,0.0,3.0,340,0,305,1959.0,1246,Gd,7500,75.0,0.0,0,7,5,1246,1959,1994,154000
1005,978.0,3.0,694,284,490,1999.0,1983,Gd,10762,69.61401673640168,344.0,0,5,7,978,1999,1999,225000
753,741.0,3.0,547,224,213,1942.0,1494,Gd,7500,69.61401673640168,0.0,0,7,6,771,1942,1950,177500
1203,1323.0,4.0,740,425,844,1994.0,2526,Gd,10120,92.0,391.0,78,5,8,1165,1994,1994,290000
1616,0.0,3.0,0,1616,834,2005.0,1616,Gd,8688,73.0,228.0,59,5,7,1616,2005,2005,232000
976,732.0,3.0,0,976,380,2004.0,1708,Gd,3363,32.0,117.0,40,5,7,976,2004,2004,130000
1652,0.0,2.0,1572,80,840,2006.0,1652,Ex,13173,108.0,300.0,102,5,9,1652,2006,2007,325000
1368,0.0,2.0,0,1368,474,2005.0,1368,Gd,6955,48.0,94.0,35,5,7,1368,2005,2006,202500
990,0.0,3.0,746,244,480,2000.0,990,TA,8072,60.0,0.0,64,5,5,990,1994,1995,138000
1122,0.0,2.0,144,172,528,1948.0,1122,Gd,12000,100.0,0.0,36,7,5,924,1948,2005,147000
1294,0.0,3.0,1200,78,496,1991.0,1294,Gd,7153,69.61401673640168,88.0,51,5,6,1278,1991,1991,179200
1902,0.0,3.0,1406,496,567,1959.0,1902,Ex,17500,100.0,0.0,207,8,7,1902,1959,2002,335000
1274,0.0,3.0,925,349,508,2005.0,1274,Gd,8814,68.0,80.0,98,5,7,1274,2005,2007,203000
1453,1357.0,4.0,482,971,750,1990.0,2810,Gd,9572,69.61401673640168,336.0,0,5,8,1453,1990,1990,302000
1422,1177.0,4.0,0,1393,779,1999.0,2599,Gd,14774,108.0,165.0,30,5,9,1393,1999,1999,333168
948,0.0,3.0,732,216,280,1956.0,948,TA,8190,60.0,0.0,36,6,4,948,1954,1954,119000
1092,1020.0,4.0,500,176,576,1969.0,2112,TA,11075,85.0,0.0,0,5,6,952,1969,1969,206900
1630,0.0,3.0,0,1622,860,2008.0,1630,Ex,10226,61.0,270.0,42,5,8,1622,2008,2008,295493
1352,0.0,2.0,0,1352,466,2006.0,1352,Gd,4230,47.0,0.0,241,5,7,1352,2006,2007,208900
1787,0.0,3.0,0,1753,748,2001.0,1787,Gd,14781,69.61401673640168,178.0,150,5,8,1753,2001,2002,275000
948,0.0,3.0,492,372,248,1954.0,948,TA,10215,75.0,132.0,0,5,4,864,1954,1954,111000
1478,0.0,3.0,189,628,442,1957.0,1478,TA,8400,70.0,0.0,0,3,6,1478,1957,1957,156500
720,0.0,2.0,0,0,287,1955.0,720,TA,6627,69.61401673640168,0.0,0,6,3,0,1949,1950,72500
1061,862.0,3.0,674,76,564,1992.0,1923,Gd,10186,107.0,0.0,39,5,7,750,1992,1992,190000
708,0.0,2.0,280,140,0,1979.0,708,Fa,5330,50.0,0.0,0,7,4,420,1940,1950,82500
1795,0.0,2.0,0,1795,895,2007.0,1795,Gd,9986,75.0,428.0,49,5,8,1795,2006,2007,147000
796,0.0,2.0,0,796,0,1979.0,796,TA,3636,40.0,0.0,0,4,4,796,1922,1950,55000
774,0.0,3.0,544,0,0,1979.0,774,Gd,4270,70.0,0.0,0,6,3,544,1931,2006,79000
816,0.0,3.0,641,175,264,1982.0,816,Gd,6600,60.0,0.0,0,9,5,816,1982,2008,130500
1584,1208.0,2.883272058823529,493,1017,520,1920.0,2792,TA,10440,60.0,0.0,547,7,6,1510,1920,1950,256000
955,0.0,3.0,0,935,462,1998.0,1632,TA,9084,63.0,0.0,28,5,7,935,1998,1998,176500
1588,0.0,3.0,0,1588,825,2006.0,1588,Gd,10000,85.0,410.0,45,5,8,1588,2006,2006,227000
954,0.0,3.0,483,428,576,1976.0,954,TA,10780,55.0,0.0,0,5,5,911,1976,1976,132500
816,0.0,2.0,690,126,288,1958.0,816,TA,8877,67.0,0.0,0,6,4,816,1938,1958,100000
803,557.0,2.0,0,803,297,1951.0,1360,Gd,7200,60.0,0.0,65,6,5,803,1938,1995,125500
765,600.0,3.0,765,0,440,1970.0,1365,TA,2368,24.0,312.0,36,6,5,765,1970,1970,125000
1334,0.0,2.0,686,664,630,1977.0,1334,TA,9650,80.0,360.0,16,5,6,1350,1977,1977,167900
1656,0.0,4.0,0,1656,506,1973.0,1656,TA,9246,87.0,564.0,211,5,5,1656,1973,1973,135000
693,0.0,2.0,0,693,0,1979.0,693,Fa,4118,153.0,0.0,20,4,4,693,1941,1950,52500
920,941.0,3.0,700,216,492,2002.0,1861,Gd,13450,95.0,0.0,91,5,7,916,2002,2002,200000
864,0.0,3.0,360,504,288,1972.0,864,TA,9560,120.0,0.0,0,7,5,864,1972,1972,128500
872,0.0,3.0,0,858,480,1974.0,872,TA,8294,70.0,0.0,0,5,4,858,1971,1971,123000
1114,0.0,2.883272058823529,814,300,576,2004.0,1114,Gd,13695,66.0,0.0,78,5,6,1114,2003,2004,155000
1284,885.0,3.0,0,1284,647,2002.0,2169,Gd,9375,69.61401673640168,149.0,87,5,8,1284,2002,2002,228500
1172,741.0,3.0,0,896,342,1929.0,1913,TA,7558,57.0,0.0,0,6,6,896,1928,1950,177000
728,728.0,3.0,0,728,440,2006.0,1456,Gd,11103,85.0,0.0,0,5,7,728,2006,2006,155835
960,0.0,2.0,250,710,308,1997.0,960,Fa,6000,50.0,0.0,0,4,4,960,1920,1950,108500
2156,0.0,3.0,297,1203,508,1968.0,2156,TA,20781,69.61401673640168,0.0,80,7,7,1568,1968,2003,262500
1776,0.0,3.0,80,1652,712,2006.0,1776,Gd,15306,93.0,100.0,0,5,8,1732,2006,2007,283463
1494,0.0,3.0,1443,39,514,1998.0,1494,Gd,16196,69.61401673640168,0.0,25,5,7,1482,1998,1998,215000
938,1215.0,4.0,259,425,0,1979.0,2358,TA,5250,50.0,0.0,54,5,8,684,1872,1987,122000
1338,1296.0,6.0,500,748,968,1969.0,2634,TA,11643,91.0,368.0,0,5,5,1248,1969,1969,200000
858,858.0,4.0,319,539,490,1962.0,1716,TA,9247,70.0,318.0,84,6,6,858,1962,1962,171000
786,390.0,2.0,0,698,624,1999.0,1176,TA,6000,50.0,0.0,0,9,6,698,1937,2000,134900
2053,1185.0,4.0,816,1217,666,1996.0,3238,Gd,14720,56.0,579.0,86,5,8,2033,1995,1996,410000
992,873.0,3.0,735,257,839,2000.0,1865,Gd,10316,69.61401673640168,0.0,184,5,7,992,2000,2000,235000
1222,698.0,4.0,0,570,487,1968.0,1920,Gd,10192,102.0,143.0,98,6,7,570,1968,1992,170000
892,0.0,3.0,340,524,264,1966.0,892,TA,9477,69.61401673640168,65.0,0,5,5,864,1966,1966,110000
1078,0.0,3.0,734,344,500,1971.0,1078,TA,12537,69.61401673640168,0.0,0,6,5,1078,1971,2008,149900
769,804.0,3.0,378,378,440,2000.0,1573,Gd,2117,69.61401673640168,216.0,32,5,6,756,2000,2000,177500
1980,0.0,3.0,1447,533,770,2004.0,1980,Ex,16737,129.0,66.0,45,5,9,1980,2004,2005,315000
990,1611.0,4.0,0,612,621,1998.0,2601,TA,9842,51.0,0.0,0,6,5,612,1921,1998,189000
1530,0.0,2.883272058823529,1274,256,430,2005.0,1530,Gd,16158,124.0,16.0,36,5,7,1530,2005,2005,260000
1281,457.0,4.0,0,715,368,1920.0,1738,TA,12513,69.61401673640168,0.0,0,4,4,715,1920,2007,104900
616,796.0,3.0,0,616,432,2007.0,1412,Gd,8499,73.0,0.0,36,5,6,616,2006,2007,156932
520,600.0,2.0,0,600,480,2005.0,1200,Gd,3180,30.0,0.0,166,5,7,600,2005,2005,144152
814,860.0,3.0,533,281,663,2000.0,1674,Gd,7500,69.61401673640168,0.0,96,5,7,814,2000,2000,216000
882,908.0,3.0,633,240,588,1999.0,1790,Gd,9179,68.0,158.0,88,5,7,873,1999,1999,193000
925,550.0,4.0,548,36,336,1977.0,1475,TA,2665,41.0,0.0,26,6,5,757,1977,1977,127000
848,0.0,1.0,685,163,420,2003.0,848,Gd,4435,69.61401673640168,170.0,0,5,6,848,2003,2004,144000
1668,0.0,3.0,370,315,502,2003.0,1668,Gd,10635,48.0,171.0,262,5,8,1657,2003,2003,232000
840,534.0,2.0,315,420,338,1967.0,1374,TA,5400,90.0,0.0,0,6,4,840,1920,1950,105000
1661,0.0,3.0,831,161,377,1955.0,1661,Gd,9600,80.0,0.0,28,6,6,992,1955,1996,165500
1108,989.0,2.883272058823529,975,133,583,1998.0,2097,Gd,9750,75.0,0.0,170,6,7,1108,1998,1998,274300
2633,0.0,2.0,1282,1351,804,2001.0,2633,Ex,11400,69.61401673640168,705.0,140,5,10,2633,2001,2002,466500
1026,932.0,3.0,0,1026,936,2005.0,1958,Gd,10625,85.0,0.0,210,5,7,1026,2005,2005,250000
1571,0.0,3.0,0,1571,722,2007.0,1571,Gd,10991,89.0,80.0,36,5,8,1571,2007,2007,239000
790,0.0,2.0,384,384,160,1925.0,790,TA,6292,52.0,0.0,141,5,6,768,1930,1950,91000
984,620.0,3.0,408,156,660,1977.0,1604,TA,10998,60.0,0.0,68,5,5,984,1941,1960,117000
483,504.0,2.0,309,174,264,1973.0,987,TA,1953,21.0,408.0,0,5,6,483,1973,1973,83000
754,640.0,3.0,0,384,400,2007.0,1394,Gd,9735,73.0,0.0,0,5,5,384,2006,2007,167500
864,0.0,2.0,203,661,200,1938.0,864,TA,8212,45.0,0.0,0,3,3,864,1914,1950,58500
2117,0.0,4.0,865,340,550,1970.0,2117,TA,12925,69.61401673640168,0.0,42,7,6,1205,1970,1970,237500
998,764.0,4.0,0,596,576,1989.0,1762,Gd,7200,60.0,0.0,0,7,7,596,1920,1950,157000
1416,0.0,3.0,0,816,576,2007.0,1416,Gd,25339,69.61401673640168,0.0,0,7,5,816,1918,2007,112000
698,560.0,2.0,204,356,280,1939.0,1258,TA,9060,60.0,0.0,0,5,6,560,1939,1950,105000
796,358.0,3.0,735,61,240,1922.0,1154,Gd,5436,40.0,0.0,96,8,4,796,1922,2007,125500
1392,1392.0,5.0,790,133,564,1978.0,2784,Gd,16692,80.0,184.0,112,5,7,1392,1978,1978,250000
1664,862.0,5.0,168,0,216,1916.0,2526,Gd,8520,60.0,0.0,15,7,6,714,1916,1950,136000
1746,0.0,3.0,1320,426,758,2006.0,1746,Ex,14892,42.0,160.0,39,5,9,1746,2006,2007,377500
869,349.0,3.0,375,360,440,2003.0,1218,TA,6000,60.0,0.0,0,6,6,735,1941,1950,131000
1525,0.0,3.0,1400,125,541,2000.0,1525,Gd,9100,70.0,244.0,36,5,7,1525,2000,2000,235000
1584,0.0,4.0,0,1584,792,1967.0,1584,TA,8944,65.0,0.0,152,5,5,1584,1967,1967,124000
900,0.0,3.0,769,95,288,1967.0,900,TA,7838,68.0,0.0,144,5,5,864,1967,1967,123000
1221,691.0,3.0,0,482,672,2003.0,1912,TA,10800,60.0,0.0,25,7,6,482,1905,2000,163000
1500,0.0,2.883272058823529,1070,286,648,2006.0,1500,Gd,4045,53.0,45.0,20,5,7,1356,2006,2006,246578
1133,1349.0,4.0,0,1094,642,2005.0,2482,Gd,12665,88.0,245.0,39,5,8,1094,2005,2006,281213
1687,0.0,3.0,353,60,572,1966.0,1687,TA,57200,69.61401673640168,0.0,0,5,5,747,1948,1950,160000
939,574.0,4.0,0,939,180,1933.0,1513,TA,6120,51.0,0.0,0,8,5,939,1920,2004,137500
1136,768.0,3.0,180,676,240,1950.0,1904,TA,7200,60.0,0.0,0,4,5,1208,1950,1982,138000
1160,448.0,3.0,264,712,216,1925.0,1608,Gd,6171,51.0,0.0,16,6,6,976,1925,1990,137450
950,208.0,3.0,0,862,208,1929.0,1158,TA,6000,50.0,0.0,0,7,6,862,1929,1950,120000
864,729.0,3.0,759,80,398,2004.0,1593,TA,7415,62.0,0.0,75,5,6,839,2004,2004,193000
1294,0.0,2.0,0,1286,662,2006.0,1294,Gd,6762,64.0,0.0,55,5,7,1286,2006,2006,193879
1464,0.0,3.0,929,556,754,2007.0,1464,Gd,15256,49.0,84.0,160,5,8,1485,2007,2007,282922
694,0.0,3.0,0,672,936,1998.0,1214,TA,10410,60.0,0.0,0,4,3,672,1915,1950,105000
1646,0.0,2.0,1373,221,482,2004.0,1646,Gd,3842,44.0,174.0,53,5,8,1594,2004,2005,275000
768,0.0,2.0,656,112,396,1988.0,768,TA,8445,70.0,0.0,0,7,5,768,1972,2007,133000
833,0.0,3.0,625,208,0,1979.0,833,TA,8780,69.61401673640168,0.0,0,5,5,833,1985,1985,112000
741,622.0,3.0,0,622,528,1966.0,1363,TA,7740,60.0,0.0,0,7,4,622,1910,1950,125500
1236,857.0,3.0,0,791,542,1986.0,2093,TA,20544,46.0,123.0,63,6,7,791,1986,1991,215000
944,896.0,3.0,666,278,622,2001.0,1840,Gd,12420,79.0,0.0,45,5,7,944,2001,2001,230000
1112,0.0,3.0,120,736,271,1950.0,1668,TA,9600,80.0,0.0,0,8,6,856,1950,2005,140000
1040,0.0,2.0,0,0,420,1956.0,1040,TA,7200,60.0,0.0,0,5,4,0,1949,1950,90000
1844,0.0,2.0,976,868,620,2005.0,1844,Gd,10994,88.0,366.0,44,5,8,1844,2005,2006,257000
1053,795.0,4.0,0,833,370,1922.0,1848,Gd,13053,64.0,0.0,0,7,6,833,1923,2000,207000
1569,0.0,1.0,988,398,660,2007.0,1569,Gd,3635,51.0,130.0,20,5,7,1386,2007,2007,175900
1246,1044.0,4.0,0,777,560,1971.0,2290,TA,11340,60.0,0.0,0,6,4,777,1885,1950,122500
1310,1140.0,3.0,781,503,1069,1998.0,2450,Gd,16545,69.61401673640168,731.0,126,5,8,1284,1998,1998,340000
1144,0.0,3.0,25,247,336,1962.0,1144,TA,9204,71.0,0.0,88,5,5,1144,1963,1963,124000
1844,0.0,3.0,1110,734,540,1969.0,1844,Gd,16381,69.61401673640168,312.0,73,5,6,1844,1969,1969,223000
708,708.0,3.0,404,304,776,1968.0,1416,TA,11700,90.0,420.0,169,6,6,708,1968,1968,179900
1069,0.0,2.0,360,709,440,1977.0,1069,TA,4043,53.0,0.0,55,5,6,1069,1977,1977,127500
848,0.0,1.0,686,162,420,2003.0,848,Gd,4435,37.0,170.0,0,5,6,848,2003,2003,136500
1575,626.0,4.0,0,697,432,1966.0,2201,Gd,19690,69.61401673640168,0.0,236,7,6,697,1966,1966,274970
1344,0.0,2.0,457,193,484,1970.0,1344,TA,9503,69.61401673640168,0.0,28,5,5,1024,1958,1983,144000
1252,0.0,3.0,0,1252,528,1960.0,1252,Gd,10721,80.0,243.0,39,6,6,1252,1959,1959,142000
1223,904.0,3.0,1000,223,525,1994.0,2127,Gd,10944,81.0,448.0,132,5,7,1223,1994,1994,271000
1048,0.0,3.0,580,333,288,1962.0,1558,TA,10930,60.0,0.0,0,6,5,913,1945,1950,140000
804,0.0,2.883272058823529,510,278,240,1940.0,804,Gd,7200,60.0,294.0,0,7,5,788,1940,1992,119000
1440,0.0,3.0,678,762,467,1981.0,1440,Gd,12546,69.61401673640168,310.0,0,7,6,1440,1981,1981,182900
734,1104.0,4.0,0,732,372,2005.0,1838,TA,21930,60.0,0.0,40,5,5,732,2005,2005,192140
